var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
7,synchronous,80,50,5,0.98775,BDE,0.2,0.14285714285714285
16,synchronous,5,50,5,0.5733333333333334,MDL,0.1276595744680851,0.07142857142857142
16,synchronous,5,50,5,0.5733333333333334,BDE,0.11904761904761904,0.08
7,synchronous,5,50,5,0.7133333333333334,MDL,0.25,0.1875
7,synchronous,5,50,5,0.7133333333333334,BDE,0.18181818181818182,0.13333333333333333
10,synchronous,50,20,3,1.0,MDL,0.36666666666666664,0.3142857142857143
10,synchronous,50,20,3,1.0,BDE,0.36666666666666664,0.3142857142857143
16,synchronous,80,100,3,0.95025,MDL,0.11320754716981132,0.03125
16,synchronous,80,100,3,0.95025,BDE,0.11320754716981132,0.03125
7,synchronous,20,20,1,0.8975,MDL,0.8,0.5714285714285714
7,synchronous,20,20,1,0.8975,BDE,0.8,0.5714285714285714
7,synchronous,80,100,5,0.9781481481481481,MDL,0.3125,0.25
7,synchronous,80,100,5,0.9781481481481481,BDE,0.3333333333333333,0.2631578947368421
7,synchronous,20,50,1,0.6447619047619048,MDL,0.3888888888888889,0.3181818181818182
7,synchronous,20,50,1,0.6447619047619048,BDE,0.3888888888888889,0.3181818181818182
10,synchronous,20,100,5,1.0,MDL,0.28125,0.24324324324324326
10,synchronous,20,100,5,1.0,BDE,0.25,0.21621621621621623
7,synchronous,50,20,1,0.8784313725490196,MDL,0.35294117647058826,0.2857142857142857
7,synchronous,50,20,1,0.8784313725490196,BDE,0.29411764705882354,0.23809523809523808
13,synchronous,80,100,1,0.9016049382716049,MDL,0.325,0.2222222222222222
13,synchronous,80,100,1,0.9016049382716049,BDE,0.3,0.22727272727272727
10,synchronous,20,20,3,1.0,MDL,0.2857142857142857,0.24242424242424243
10,synchronous,20,20,3,1.0,BDE,0.25,0.21212121212121213
10,synchronous,20,50,5,1.0,MDL,0.3103448275862069,0.2647058823529412
10,synchronous,20,50,5,1.0,BDE,0.3103448275862069,0.2647058823529412
10,synchronous,5,100,3,0.8,MDL,0.3333333333333333,0.225
10,synchronous,5,100,3,0.8,BDE,0.3333333333333333,0.225
16,synchronous,20,20,1,0.45,MDL,0.375,0.2916666666666667
16,synchronous,20,20,1,0.45,BDE,0.375,0.2916666666666667
7,synchronous,80,50,1,0.9120987654320988,MDL,0.4117647058823529,0.3333333333333333
7,synchronous,80,50,1,0.9120987654320988,BDE,0.4117647058823529,0.3333333333333333
16,synchronous,20,20,3,0.8523809523809524,MDL,0.26666666666666666,0.20754716981132076
16,synchronous,20,20,3,0.8523809523809524,BDE,0.2608695652173913,0.2037037037037037
5,synchronous,20,100,5,0.95,MDL,0.5,0.3888888888888889
5,synchronous,20,100,5,0.95,BDE,0.4666666666666667,0.3684210526315789
13,synchronous,5,100,1,0.3433333333333333,MDL,0.08108108108108109,0.024390243902439025
13,synchronous,5,100,1,0.3433333333333333,BDE,0.08333333333333333,0.025
16,synchronous,5,100,1,0.09,MDL,0.0625,0.03571428571428571
16,synchronous,5,100,1,0.09,BDE,0.06521739130434782,0.037037037037037035
10,synchronous,80,100,3,1.0,MDL,0.36363636363636365,0.3157894736842105
10,synchronous,80,100,3,1.0,BDE,0.36363636363636365,0.3157894736842105
7,synchronous,5,100,1,0.564,MDL,0.5263157894736842,0.43478260869565216
7,synchronous,5,100,1,0.564,BDE,0.5882352941176471,0.47619047619047616
10,synchronous,5,50,3,0.792,MDL,0.3448275862068966,0.2222222222222222
10,synchronous,5,50,3,0.792,BDE,0.3448275862068966,0.2222222222222222
13,synchronous,20,100,1,0.8075,MDL,0.4838709677419355,0.4117647058823529
13,synchronous,20,100,1,0.8075,BDE,0.4838709677419355,0.4117647058823529
7,synchronous,20,50,1,0.884,MDL,0.8,0.5714285714285714
7,synchronous,20,50,1,0.884,BDE,0.8,0.5714285714285714
16,synchronous,5,50,1,0.07333333333333333,MDL,0.06382978723404255,0.03636363636363636
16,synchronous,5,50,1,0.07333333333333333,BDE,0.06521739130434782,0.037037037037037035
10,synchronous,5,50,1,1.0,MDL,0.07692307692307693,0.03125
